#   M	    K	    N	    v3.3	  no_tma	 dev_tma	host_tma
 4096	 2560	 1536	0.085014	0.065600	0.064626	0.050856
 4096	 2560	 1792	0.100022	0.075565	0.066986	0.064471
 4096	 2560	 2048	0.098036	0.077060	0.069586	0.072792
 4096	 2560	 2304	0.130798	0.106854	0.098449	0.091260
 4096	 2560	 2560	0.143787	0.110112	0.101125	0.095941
 4096	 2560	 2816	0.145340	0.113564	0.101942	0.100855
 4096	 2560	 3072	0.158907	0.116374	0.106339	0.104489
 4096	 2560	 3328	0.189619	0.154525	0.135136	0.131155
 4096	 2560	 3584	0.191534	0.156813	0.138547	0.137342
 4096	 2560	 3840	0.196554	0.155270	0.140612	0.140904
 4096	 2560	 4096	0.200623	0.157926	0.143578	0.142190
  256	 2816	  256	0.012265	0.010229	0.010276	0.007224
  256	 2816	  512	0.011641	0.010270	0.010754	0.007276
  256	 2816	  768	0.014503	0.011730	0.011386	0.008235
  256	 2816	 1024	0.014518	0.011690	0.011519	0.008206
  256	 2816	 1280	0.014917	0.011748	0.012215	0.010871
  256	 2816	 1536	0.015060	0.011864	0.012231	0.011297
  256	 2816	 1792	0.015217	0.011876	0.012556	0.012944
  256	 2816	 2048	0.014956	0.011867	0.012684	0.013272
  256	 2816	 2304	0.019543	0.014891	0.013328	0.012897
  256	 2816	 2560	0.019414	0.014787	0.013786	0.012818
  256	 2816	 2816	0.019387	0.014916	0.014068	0.012923
  256	 2816	 3072	0.019450	0.014967	0.014182	0.012842
  256	 2816	 3328	0.019452	0.015000	0.014201	0.013193
  256	 2816	 3584	0.019892	0.015115	0.014582	0.013535
  256	 2816	 3840	0.019559	0.015021	0.014542	0.013717
  256	 2816	 4096	0.019868	0.014907	0.015098	0.013700
  512	 2816	  256	0.011586	0.010291	0.010964	0.007337
  512	 2816	  512	0.014489	0.011792	0.011704	0.008747
  512	 2816	  768	0.015132	0.011982	0.012344	0.012987
  512	 2816	 1024	0.015009	0.012016	0.012833	0.010215
  512	 2816	 1280	0.019439	0.014837	0.013657	0.013999
  512	 2816	 1536	0.019592	0.015092	0.014257	0.013773
  512	 2816	 1792	0.020072	0.015075	0.014814	0.014019
  512	 2816	 2048	0.020115	0.015588	0.014904	0.014163
  512	 2816	 2304	0.025825	0.023337	0.022519	0.018186
  512	 2816	 2560	0.025465	0.023541	0.023345	0.018125
  512	 2816	 2816	0.026025	0.023856	0.026084	0.016894
  512	 2816	 3072	0.026559	0.023799	0.024832	0.017590
  512	 2816	 3328	0.030139	0.022933	0.027310	0.017866
  512	 2816	 3584	0.030394	0.023488	0.030580	0.018262
  512	 2816	 3840	0.030538	0.026129	0.031431	0.019228
  512	 2816	 4096	0.030653	0.026605	0.032500	0.018682
  768	 2816	  256	0.014853	0.012290	0.011434	0.008295
  768	 2816	  512	0.015031	0.011885	0.012777	0.012086
  768	 2816	  768	0.019581	0.014815	0.013503	0.013501
  768	 2816	 1024	0.019461	0.014846	0.014664	0.013392
  768	 2816	 1280	0.019665	0.015125	0.015285	0.014050
  768	 2816	 1536	0.025535	0.023285	0.023264	0.017467
  768	 2816	 1792	0.025959	0.023707	0.025323	0.017420
  768	 2816	 2048	0.026748	0.024094	0.023901	0.017649
  768	 2816	 2304	0.028694	0.023304	0.030082	0.017780
  768	 2816	 2560	0.030212	0.023403	0.030061	0.018355
  768	 2816	 2816	0.030342	0.027050	0.032379	0.019023
  768	 2816	 3072	0.038811	0.036566	0.032344	0.025870
  768	 2816	 3328	0.041206	0.036781	0.032486	0.026098
  768	 2816	 3584	0.041691	0.038903	0.032873	0.027776
  768	 2816	 3840	0.041728	0.037058	0.033534	0.028149
  768	 2816	 4096	0.042653	0.038183	0.034860	0.029037
 1024	 2816	  256	0.016442	0.012362	0.011544	0.008960
 1024	 2816	  512	0.015256	0.011945	0.013049	0.011200
 1024	 2816	  768	0.019607	0.014860	0.014328	0.013250
 1024	 2816	 1024	0.019621	0.015113	0.014587	0.011488
 1024	 2816	 1280	0.025703	0.023506	0.024142	0.018356
 1024	 2816	 1536	0.026633	0.024178	0.024852	0.017043
 1024	 2816	 1792	0.029318	0.023253	0.030617	0.018355
 1024	 2816	 2048	0.031431	0.023485	0.032589	0.018896
 1024	 2816	 2304	0.038797	0.036976	0.032037	0.026789
 1024	 2816	 2560	0.039488	0.037113	0.032188	0.026491
 1024	 2816	 2816	0.042782	0.036980	0.032853	0.028228
 1024	 2816	 3072	0.047329	0.037821	0.033535	0.028609
 1024	 2816	 3328	0.050963	0.038801	0.034815	0.031404
 1024	 2816	 3584	0.051393	0.039100	0.034992	0.033484
 1024	 2816	 3840	0.052996	0.040466	0.037027	0.034006
 1024	 2816	 4096	0.054359	0.040274	0.037115	0.035792
 1280	 2816	  256	0.015866	0.011910	0.012198	0.012858
 1280	 2816	  512	0.019569	0.014717	0.013584	0.013534
 1280	 2816	  768	0.020209	0.015041	0.015588	0.014700
 1280	 2816	 1024	0.025695	0.023470	0.025008	0.018080
 1280	 2816	 1280	0.028442	0.022852	0.027517	0.018649
 1280	 2816	 1536	0.030108	0.023053	0.022788	0.018948
 1280	 2816	 1792	0.038964	0.035704	0.031656	0.025920
 1280	 2816	 2048	0.039853	0.038291	0.032402	0.026815
 1280	 2816	 2304	0.041009	0.036939	0.032616	0.028813
 1280	 2816	 2560	0.049994	0.038358	0.034656	0.030884
 1280	 2816	 2816	0.054736	0.038763	0.036101	0.031819
 1280	 2816	 3072	0.054955	0.040623	0.036641	0.034869
 1280	 2816	 3328	0.054923	0.041193	0.037131	0.035816
 1280	 2816	 3584	0.074021	0.067145	0.058681	0.048315
 1280	 2816	 3840	0.073621	0.068590	0.060707	0.050306
 1280	 2816	 4096	0.082373	0.069983	0.064955	0.051840
 1536	 2816	  256	0.015813	0.012044	0.012765	0.010291
 1536	 2816	  512	0.019595	0.014735	0.014228	0.013431
 1536	 2816	  768	0.026119	0.023418	0.022875	0.017982
 1536	 2816	 1024	0.026370	0.023736	0.028297	0.017037
 1536	 2816	 1280	0.030432	0.023351	0.022974	0.018915
 1536	 2816	 1536	0.038813	0.036875	0.032127	0.026723
 1536	 2816	 1792	0.040226	0.037071	0.032439	0.028363
 1536	 2816	 2048	0.042314	0.037825	0.034848	0.029693
 1536	 2816	 2304	0.049688	0.040030	0.035230	0.032176
 1536	 2816	 2560	0.051178	0.040832	0.036740	0.034355
 1536	 2816	 2816	0.059626	0.042217	0.037839	0.036041
 1536	 2816	 3072	0.077485	0.067482	0.060101	0.048967
 1536	 2816	 3328	0.080936	0.068669	0.062334	0.051211
 1536	 2816	 3584	0.084831	0.070256	0.066206	0.052792
 1536	 2816	 3840	0.088468	0.072733	0.070447	0.054837
 1536	 2816	 4096	0.093619	0.075377	0.072769	0.054878
 1792	 2816	  256	0.016345	0.012073	0.012650	0.010121
 1792	 2816	  512	0.019727	0.014811	0.014280	0.014207
 1792	 2816	  768	0.025794	0.023659	0.024134	0.018364
 1792	 2816	 1024	0.030071	0.026208	0.029984	0.019805
 1792	 2816	 1280	0.038253	0.036073	0.032023	0.026070
 1792	 2816	 1536	0.040746	0.037163	0.032783	0.028320
 1792	 2816	 1792	0.041906	0.038451	0.032763	0.030731
 1792	 2816	 2048	0.051332	0.039972	0.034782	0.032923
 1792	 2816	 2304	0.052338	0.041226	0.037696	0.034955
 1792	 2816	 2560	0.072197	0.066115	0.060915	0.047563
 1792	 2816	 2816	0.084382	0.067862	0.064454	0.049073
 1792	 2816	 3072	0.087841	0.068957	0.069484	0.052089
 1792	 2816	 3328	0.090014	0.070593	0.071109	0.053683
 1792	 2816	 3584	0.094213	0.074205	0.070899	0.055607
 1792	 2816	 3840	0.101838	0.080877	0.071243	0.066754
 1792	 2816	 4096	0.107493	0.081714	0.074406	0.071437
 2048	 2816	  256	0.015764	0.012173	0.012929	0.010808
 2048	 2816	  512	0.019841	0.014947	0.015359	0.014864
 2048	 2816	  768	0.027000	0.024742	0.025200	0.018840
 2048	 2816	 1024	0.030927	0.025882	0.029532	0.019029
 2048	 2816	 1280	0.039413	0.036920	0.032542	0.026951
 2048	 2816	 1536	0.041784	0.037951	0.034241	0.030113
 2048	 2816	 1792	0.050902	0.039998	0.036474	0.032067
 2048	 2816	 2048	0.053324	0.041820	0.037297	0.035195
 2048	 2816	 2304	0.072391	0.067332	0.065799	0.048791
 2048	 2816	 2560	0.080517	0.068665	0.067868	0.048226
 2048	 2816	 2816	0.093328	0.070590	0.070720	0.053057
 2048	 2816	 3072	0.094140	0.071712	0.070434	0.055903
 2048	 2816	 3328	0.098493	0.080442	0.072009	0.068974
 2048	 2816	 3584	0.098504	0.081962	0.072731	0.069171
 2048	 2816	 3840	0.100817	0.083704	0.075721	0.076591
 2048	 2816	 4096	0.106024	0.083740	0.076302	0.079808
 2304	 2816	  256	0.020835	0.015434	0.013481	0.013553
 2304	 2816	  512	0.025489	0.023518	0.023256	0.017644
 2304	 2816	  768	0.029972	0.025190	0.029943	0.019398
 2304	 2816	 1024	0.038334	0.036506	0.032182	0.026040
 2304	 2816	 1280	0.042677	0.037699	0.032114	0.029086
 2304	 2816	 1536	0.049252	0.039902	0.035498	0.033006
 2304	 2816	 1792	0.052669	0.041332	0.037339	0.035185
 2304	 2816	 2048	0.072029	0.067482	0.065401	0.046429
 2304	 2816	 2304	0.081279	0.069168	0.071084	0.049986
 2304	 2816	 2560	0.087799	0.071975	0.068976	0.053466
 2304	 2816	 2816	0.106166	0.075139	0.070905	0.054184
 2304	 2816	 3072	0.108191	0.081480	0.072438	0.070921
 2304	 2816	 3328	0.099598	0.082160	0.074688	0.074823
 2304	 2816	 3584	0.107556	0.084596	0.076322	0.077133
 2304	 2816	 3840	0.137817	0.116001	0.104466	0.093528
 2304	 2816	 4096	0.150398	0.118164	0.108330	0.101248
 2560	 2816	  256	0.021222	0.015503	0.014121	0.013543
 2560	 2816	  512	0.025691	0.024286	0.024394	0.018008
 2560	 2816	  768	0.030112	0.026045	0.031867	0.022004
 2560	 2816	 1024	0.038301	0.036971	0.032701	0.027026
 2560	 2816	 1280	0.048627	0.037640	0.034459	0.030786
 2560	 2816	 1536	0.052774	0.041127	0.036748	0.034385
 2560	 2816	 1792	0.071603	0.066764	0.061356	0.048340
 2560	 2816	 2048	0.083616	0.068497	0.068074	0.050547
 2560	 2816	 2304	0.087660	0.071654	0.068553	0.053874
 2560	 2816	 2560	0.111052	0.079430	0.070449	0.064242
 2560	 2816	 2816	0.104191	0.081314	0.073328	0.071768
 2560	 2816	 3072	0.100368	0.083662	0.076085	0.071227
 2560	 2816	 3328	0.101912	0.085702	0.078472	0.080271
 2560	 2816	 3584	0.139847	0.117417	0.107838	0.098410
 2560	 2816	 3840	0.165967	0.118739	0.108222	0.104489
 2560	 2816	 4096	0.156650	0.123419	0.110473	0.107283
 2816	 2816	  256	0.020160	0.015510	0.013809	0.015310
 2816	 2816	  512	0.026288	0.024311	0.023937	0.018235
 2816	 2816	  768	0.031245	0.026192	0.030318	0.019282
 2816	 2816	 1024	0.040135	0.037356	0.032538	0.028587
 2816	 2816	 1280	0.049468	0.039978	0.036149	0.033836
 2816	 2816	 1536	0.055952	0.042598	0.037520	0.034641
 2816	 2816	 1792	0.077992	0.068483	0.068923	0.050132
 2816	 2816	 2048	0.097902	0.070530	0.068650	0.054133
 2816	 2816	 2304	0.097892	0.074806	0.070008	0.056803
 2816	 2816	 2560	0.103717	0.081821	0.073497	0.070899
 2816	 2816	 2816	0.104939	0.082938	0.075050	0.073345
 2816	 2816	 3072	0.103627	0.085526	0.077661	0.080210
 2816	 2816	 3328	0.152419	0.118000	0.107710	0.100438
 2816	 2816	 3584	0.159258	0.120276	0.110076	0.105579
 2816	 2816	 3840	0.156357	0.123390	0.111588	0.106464
 2816	 2816	 4096	0.147057	0.125234	0.113596	0.116813
 3072	 2816	  256	0.020396	0.015707	0.014544	0.013710
 3072	 2816	  512	0.026807	0.024533	0.023810	0.017583
 3072	 2816	  768	0.038744	0.037277	0.032070	0.026405
 3072	 2816	 1024	0.043207	0.038599	0.032736	0.030495
 3072	 2816	 1280	0.052571	0.041341	0.035720	0.035062
 3072	 2816	 1536	0.074462	0.067183	0.060901	0.047068
 3072	 2816	 1792	0.086514	0.069206	0.071495	0.052501
 3072	 2816	 2048	0.097181	0.073381	0.070517	0.056390
 3072	 2816	 2304	0.098683	0.081273	0.071408	0.068713
 3072	 2816	 2560	0.100264	0.083587	0.075286	0.076620
 3072	 2816	 2816	0.104098	0.086051	0.077765	0.082013
 3072	 2816	 3072	0.147733	0.116530	0.108336	0.096935
 3072	 2816	 3328	0.161735	0.121559	0.110474	0.103012
 3072	 2816	 3584	0.147241	0.123091	0.112570	0.108268
 3072	 2816	 3840	0.149182	0.125334	0.115621	0.118099
 3072	 2816	 4096	0.148863	0.129067	0.119205	0.123194
 3328	 2816	  256	0.019897	0.015558	0.014211	0.015315
 3328	 2816	  512	0.029921	0.025703	0.026636	0.017935
 3328	 2816	  768	0.042781	0.036929	0.033154	0.027911
 3328	 2816	 1024	0.054857	0.039762	0.035412	0.032609
 3328	 2816	 1280	0.055666	0.042854	0.038327	0.035895
 3328	 2816	 1536	0.079224	0.069209	0.069722	0.051842
 3328	 2816	 1792	0.089436	0.072025	0.069520	0.054464
 3328	 2816	 2048	0.103227	0.080525	0.071724	0.067810
 3328	 2816	 2304	0.102670	0.083385	0.073582	0.074808
 3328	 2816	 2560	0.104487	0.085717	0.077205	0.080105
 3328	 2816	 2816	0.139961	0.117194	0.107936	0.099813
 3328	 2816	 3072	0.150439	0.121988	0.110247	0.105467
 3328	 2816	 3328	0.150825	0.124660	0.112297	0.109700
 3328	 2816	 3584	0.151936	0.127069	0.116639	0.112364
 3328	 2816	 3840	0.165078	0.128287	0.120732	0.124794
 3328	 2816	 4096	0.215853	0.168910	0.148714	0.144204
 3584	 2816	  256	0.021574	0.015929	0.014831	0.012430
 3584	 2816	  512	0.030263	0.026136	0.029308	0.020134
 3584	 2816	  768	0.040945	0.037142	0.032471	0.027962
 3584	 2816	 1024	0.051039	0.040500	0.036132	0.034144
 3584	 2816	 1280	0.071982	0.067614	0.059427	0.049422
 3584	 2816	 1536	0.084309	0.069700	0.071490	0.052502
 3584	 2816	 1792	0.099554	0.074268	0.071315	0.055855
 3584	 2816	 2048	0.106371	0.081394	0.072603	0.071039
 3584	 2816	 2304	0.101068	0.085492	0.076650	0.080280
 3584	 2816	 2560	0.136867	0.117208	0.106814	0.096550
 3584	 2816	 2816	0.152020	0.120454	0.108722	0.105934
 3584	 2816	 3072	0.157066	0.124342	0.111651	0.109707
 3584	 2816	 3328	0.153176	0.126221	0.112590	0.113031
 3584	 2816	 3584	0.166216	0.129597	0.116371	0.118941
 3584	 2816	 3840	0.207701	0.168807	0.149401	0.144539
 3584	 2816	 4096	0.210563	0.171291	0.150029	0.152049
 3840	 2816	  256	0.021178	0.015738	0.015730	0.016875
 3840	 2816	  512	0.031305	0.026321	0.028948	0.019658
 3840	 2816	  768	0.043132	0.037985	0.034123	0.029312
 3840	 2816	 1024	0.054885	0.040622	0.036232	0.035624
 3840	 2816	 1280	0.078541	0.067825	0.067087	0.049815
 3840	 2816	 1536	0.089574	0.070838	0.072289	0.055402
 3840	 2816	 1792	0.099836	0.080842	0.071336	0.065825
 3840	 2816	 2048	0.105283	0.083173	0.074914	0.075291
 3840	 2816	 2304	0.135514	0.115640	0.106105	0.093446
 3840	 2816	 2560	0.152698	0.117185	0.108982	0.102647
 3840	 2816	 2816	0.162929	0.122792	0.110498	0.104825
 3840	 2816	 3072	0.152966	0.125913	0.112988	0.110960
 3840	 2816	 3328	0.157121	0.128284	0.118068	0.113728
 3840	 2816	 3584	0.208017	0.167848	0.149876	0.145425
 3840	 2816	 3840	0.203889	0.168153	0.149886	0.153878
 3840	 2816	 4096	0.207596	0.166510	0.151984	0.154238
 4096	 2816	  256	0.022066	0.015776	0.015788	0.017212
 4096	 2816	  512	0.031933	0.026032	0.030670	0.019271
 4096	 2816	  768	0.043272	0.038761	0.034378	0.031047
 4096	 2816	 1024	0.052927	0.042652	0.038334	0.036551
 4096	 2816	 1280	0.081472	0.068548	0.069034	0.052801
 4096	 2816	 1536	0.092989	0.072789	0.070821	0.056666
 4096	 2816	 1792	0.100273	0.082085	0.074085	0.070376
 4096	 2816	 2048	0.102574	0.083975	0.076359	0.077380
 4096	 2816	 2304	0.149817	0.116740	0.106899	0.099050
 4096	 2816	 2560	0.158950	0.121034	0.110061	0.104727
 4096	 2816	 2816	0.151317	0.125003	0.112048	0.107508
 4096	 2816	 3072	0.154681	0.130709	0.116447	0.112290
 4096	 2816	 3328	0.203443	0.166132	0.148786	0.142742
 4096	 2816	 3584	0.217254	0.170525	0.152631	0.149255
 4096	 2816	 3840	0.222189	0.170477	0.153381	0.150239
 4096	 2816	 4096	0.200219	0.173122	0.160121	0.158233
  256	 3072	  256	0.012361	0.010852	0.010758	0.007572
  256	 3072	  512	0.012189	0.010883	0.011342	0.007650
  256	 3072	  768	0.015461	0.012453	0.012026	0.008119
  256	 3072	 1024	0.015518	0.012400	0.012316	0.008724
  256	 3072	 1280	0.016041	0.012558	0.012886	0.011731
  256	 3072	 1536	0.016203	0.012536	0.013160	0.012348
  256	 3072	 1792	0.016342	0.012603	0.013012	0.013313
  256	 3072	 2048	0.016059	0.012626	0.013232	0.015290
  256	 3072	 2304	0.020993	0.015848	0.014245	0.013871
  256	 3072	 2560	0.020887	0.015758	0.014270	0.013952
  256	 3072	 2816	0.020957	0.015843	0.015161	0.013636
  256	 3072	 3072	0.020947	0.015878	0.015008	0.014089
  256	 3072	 3328	0.021052	0.015864	0.015273	0.014133
  256	 3072	 3584	0.021273	0.015985	0.015338	0.014441
  256	 3072	 3840	0.021080	0.015965	0.015882	0.014713
  256	 3072	 4096	0.021019	0.015975	0.015650	0.014706
  512	 3072	  256	0.012283	0.010896	0.011389	0.008214
  512	 3072	  512	0.015556	0.012516	0.012109	0.009274
  512	 3072	  768	0.016240	0.012632	0.012961	0.015284
  512	 3072	 1024	0.016106	0.012738	0.013650	0.010776
  512	 3072	 1280	0.021060	0.015832	0.014632	0.014909
  512	 3072	 1536	0.021251	0.016167	0.015437	0.015024
  512	 3072	 1792	0.021399	0.016160	0.015574	0.015249
  512	 3072	 2048	0.021045	0.016602	0.015994	0.015698
  512	 3072	 2304	0.027824	0.025233	0.024899	0.019781
  512	 3072	 2560	0.027587	0.025153	0.027266	0.019363
  512	 3072	 2816	0.028962	0.025465	0.028022	0.018972
  512	 3072	 3072	0.029987	0.026515	0.029056	0.019408
  512	 3072	 3328	0.033072	0.024967	0.030787	0.019155
  512	 3072	 3584	0.032781	0.028079	0.032501	0.019796
  512	 3072	 3840	0.033148	0.028921	0.036522	0.021373
  512	 3072	 4096	0.033475	0.027961	0.032869	0.020329
  768	 3072	  256	0.015753	0.012999	0.011969	0.008812
  768	 3072	  512	0.015993	0.012617	0.013005	0.013702
  768	 3072	  768	0.021334	0.015712	0.014260	0.014562
  768	 3072	 1024	0.020879	0.015685	0.016057	0.014736
  768	 3072	 1280	0.021092	0.015984	0.015577	0.015299
  768	 3072	 1536	0.027419	0.024972	0.025184	0.019180
  768	 3072	 1792	0.027896	0.025340	0.025599	0.019028
  768	 3072	 2048	0.028567	0.025847	0.029868	0.018674
  768	 3072	 2304	0.032783	0.025049	0.031764	0.019421
  768	 3072	 2560	0.032288	0.028726	0.025724	0.020081
  768	 3072	 2816	0.034016	0.026519	0.032348	0.020797
  768	 3072	 3072	0.043210	0.039728	0.035148	0.028741
  768	 3072	 3328	0.046232	0.039586	0.034759	0.029246
  768	 3072	 3584	0.048471	0.040175	0.035630	0.030029
  768	 3072	 3840	0.047273	0.040955	0.035728	0.031294
  768	 3072	 4096	0.043962	0.041152	0.036462	0.032332
 1024	 3072	  256	0.016106	0.013093	0.012202	0.010424
 1024	 3072	  512	0.016562	0.012841	0.013316	0.011483
 1024	 3072	  768	0.021235	0.015928	0.015541	0.014554
 1024	 3072	 1024	0.021064	0.015914	0.016042	0.011965
 1024	 3072	 1280	0.027689	0.025602	0.026642	0.019673
 1024	 3072	 1536	0.029504	0.027302	0.026752	0.019929
 1024	 3072	 1792	0.032756	0.025183	0.034532	0.020300
 1024	 3072	 2048	0.033440	0.025633	0.024611	0.020709
 1024	 3072	 2304	0.042449	0.038704	0.034150	0.029468
 1024	 3072	 2560	0.043171	0.039714	0.034699	0.029898
 1024	 3072	 2816	0.047987	0.040095	0.036051	0.032943
 1024	 3072	 3072	0.050109	0.041017	0.036943	0.032245
 1024	 3072	 3328	0.053034	0.041762	0.037515	0.034025
 1024	 3072	 3584	0.055149	0.043401	0.039082	0.037082
 1024	 3072	 3840	0.059493	0.044242	0.039935	0.038725
 1024	 3072	 4096	0.059322	0.045264	0.040465	0.039670
 1280	 3072	  256	0.017924	0.012705	0.012923	0.013884
 1280	 3072	  512	0.021170	0.015781	0.015454	0.014793
 1280	 3072	  768	0.021347	0.016130	0.016032	0.015672
 1280	 3072	 1024	0.027536	0.025455	0.025411	0.019399
 1280	 3072	 1280	0.033016	0.024612	0.030143	0.020662
 1280	 3072	 1536	0.032122	0.027745	0.031688	0.021487
 1280	 3072	 1792	0.042103	0.039025	0.033644	0.028654
 1280	 3072	 2048	0.044281	0.039146	0.034827	0.028942
 1280	 3072	 2304	0.044584	0.039650	0.035591	0.031056
 1280	 3072	 2560	0.052832	0.041444	0.037050	0.033351
 1280	 3072	 2816	0.057642	0.042788	0.038754	0.036337
 1280	 3072	 3072	0.061443	0.044429	0.040478	0.036091
 1280	 3072	 3328	0.061765	0.045287	0.042371	0.039915
 1280	 3072	 3584	0.080912	0.072708	0.063559	0.052493
 1280	 3072	 3840	0.083562	0.074568	0.067751	0.055068
 1280	 3072	 4096	0.090948	0.074537	0.074821	0.054750
 1536	 3072	  256	0.017414	0.012970	0.013361	0.010641
 1536	 3072	  512	0.021550	0.015898	0.015629	0.015647
 1536	 3072	  768	0.027722	0.025398	0.025686	0.019310
 1536	 3072	 1024	0.028567	0.026241	0.027264	0.019029
 1536	 3072	 1280	0.033219	0.025363	0.032882	0.021233
 1536	 3072	 1536	0.042915	0.038980	0.034442	0.028334
 1536	 3072	 1792	0.043888	0.040296	0.036003	0.030375
 1536	 3072	 2048	0.046442	0.041046	0.036659	0.033006
 1536	 3072	 2304	0.057125	0.042915	0.038452	0.035791
 1536	 3072	 2560	0.056798	0.044161	0.040019	0.037417
 1536	 3072	 2816	0.061051	0.046065	0.041508	0.040098
 1536	 3072	 3072	0.085796	0.073065	0.065114	0.053718
 1536	 3072	 3328	0.088092	0.074425	0.066614	0.056224
 1536	 3072	 3584	0.093254	0.077322	0.074016	0.058298
 1536	 3072	 3840	0.097503	0.079161	0.076041	0.060263
 1536	 3072	 4096	0.101755	0.080751	0.075506	0.060263
 1792	 3072	  256	0.017028	0.012769	0.013474	0.011000
 1792	 3072	  512	0.021125	0.016153	0.015351	0.015412
 1792	 3072	  768	0.027932	0.026555	0.028403	0.019602
 1792	 3072	 1024	0.032520	0.027733	0.031606	0.019351
 1792	 3072	 1280	0.041337	0.039457	0.034260	0.028231
 1792	 3072	 1536	0.044394	0.039582	0.035173	0.030420
 1792	 3072	 1792	0.047602	0.041401	0.037095	0.034912
 1792	 3072	 2048	0.056040	0.043375	0.038488	0.035802
 1792	 3072	 2304	0.058678	0.044634	0.040229	0.039065
 1792	 3072	 2560	0.077612	0.072814	0.068647	0.052369
 1792	 3072	 2816	0.091641	0.073764	0.071784	0.055378
 1792	 3072	 3072	0.093945	0.075958	0.074801	0.057517
 1792	 3072	 3328	0.097963	0.077921	0.077440	0.059873
 1792	 3072	 3584	0.104523	0.081733	0.076175	0.060761
 1792	 3072	 3840	0.106463	0.086849	0.078162	0.075845
 1792	 3072	 4096	0.106522	0.088037	0.079777	0.080361
 2048	 3072	  256	0.016541	0.012821	0.013926	0.016763
 2048	 3072	  512	0.021006	0.016009	0.015738	0.018959
 2048	 3072	  768	0.030142	0.025743	0.028446	0.019513
 2048	 3072	 1024	0.033459	0.028167	0.033535	0.020644
 2048	 3072	 1280	0.042339	0.039773	0.035088	0.030028
 2048	 3072	 1536	0.046019	0.041470	0.036022	0.032990
 2048	 3072	 1792	0.054503	0.043428	0.039163	0.036252
 2048	 3072	 2048	0.059121	0.045236	0.039986	0.039410
 2048	 3072	 2304	0.079019	0.072978	0.070143	0.053633
 2048	 3072	 2560	0.089009	0.074706	0.076222	0.056975
 2048	 3072	 2816	0.100522	0.077242	0.075728	0.058708
 2048	 3072	 3072	0.104916	0.078803	0.075641	0.061441
 2048	 3072	 3328	0.106767	0.086989	0.077347	0.074740
 2048	 3072	 3584	0.106465	0.088061	0.080156	0.078698
 2048	 3072	 3840	0.108597	0.091414	0.082706	0.082245
